,date,open,high,low,close,volume,average,barCount
290,2022-12-29 11:00:00,83.041,83.041,83.041,83.041,216.0,83.041,4
291,2022-12-29 12:00:00,83.33,83.33,83.33,83.33,25.0,83.33,1
292,2022-12-29 13:00:00,83.33,83.33,83.33,83.33,0.0,83.33,0
293,2022-12-29 14:00:00,83.33,83.33,83.33,83.33,0.0,83.33,0
294,2022-12-29 15:00:00,83.243,83.343,83.243,83.243,30.0,83.2763,3
295,2022-12-29 16:00:00,83.243,83.243,83.243,83.243,0.0,83.243,0
296,2022-12-30 11:00:00,82.805,82.805,82.764,82.764,8.0,82.7845,2
297,2022-12-30 12:00:00,83.152,83.152,83.152,83.152,8.0,83.152,1
298,2022-12-30 13:00:00,83.629,83.629,82.764,82.764,704.0,83.6241,2
299,2022-12-30 14:00:00,82.764,82.764,82.764,82.764,0.0,82.764,0
300,2022-12-30 15:00:00,82.764,82.764,82.764,82.764,0.0,82.764,0
301,2022-12-30 16:00:00,82.764,82.764,82.764,82.764,0.0,82.764,0
302,2023-01-03 11:00:00,83.428,84.575,83.428,83.986,196.0,83.9941,4
303,2023-01-03 12:00:00,83.986,83.986,83.986,83.986,0.0,83.986,0
304,2023-01-03 13:00:00,83.535,83.708,83.21,83.617,260.0,83.6155,7
305,2023-01-03 14:00:00,83.617,83.617,83.617,83.617,0.0,83.617,0
306,2023-01-03 15:00:00,83.617,83.617,83.617,83.617,0.0,83.617,0
307,2023-01-03 16:00:00,83.584,83.584,83.584,83.584,225.0,83.584,1
308,2023-01-04 11:00:00,83.891,83.891,83.891,83.891,1000.0,83.891,1
309,2023-01-04 12:00:00,83.891,83.891,83.891,83.891,0.0,83.891,0
310,2023-01-04 13:00:00,83.951,83.951,83.951,83.951,345.0,83.951,1
311,2023-01-04 14:00:00,84.455,84.455,83.821,83.821,36.0,84.3215,4
312,2023-01-04 15:00:00,83.821,84.498,83.821,84.055,58.0,84.3082,6
313,2023-01-04 16:00:00,84.055,84.055,84.055,84.055,0.0,84.055,0
314,2023-01-05 14:00:00,84.039,85.152,84.039,85.152,142.0,84.2619,6
315,2023-01-05 15:00:00,85.152,85.152,85.152,85.152,0.0,85.152,0
316,2023-01-05 16:00:00,83.94,84.04,83.94,83.94,60.0,83.9733,3
317,2023-01-06 10:00:00,84.16,84.16,84.16,84.16,100.0,84.16,1
318,2023-01-06 11:00:00,84.785,85.785,84.247,84.247,1290.0,84.2872,3
319,2023-01-06 12:00:00,84.166,84.354,84.166,84.354,32.0,84.204,3
320,2023-01-06 13:00:00,84.33,84.579,84.33,84.501,51.0,84.5007,4
321,2023-01-06 14:00:00,84.501,84.501,84.501,84.501,0.0,84.501,0
322,2023-01-06 15:00:00,84.562,84.562,84.334,84.344,225.0,84.5376,4
323,2023-01-06 16:00:00,84.344,84.344,84.344,84.344,0.0,84.344,0
324,2023-01-09 10:00:00,84.375,84.375,84.375,84.375,18.0,84.375,3
325,2023-01-09 11:00:00,84.375,84.375,84.375,84.375,0.0,84.375,0
326,2023-01-09 12:00:00,84.375,84.375,84.375,84.375,0.0,84.375,0
327,2023-01-09 13:00:00,84.375,84.375,84.375,84.375,0.0,84.375,0
328,2023-01-09 14:00:00,84.375,84.375,84.375,84.375,0.0,84.375,0
329,2023-01-09 15:00:00,84.836,84.955,84.836,84.955,110.0,84.865,3
330,2023-01-09 16:00:00,85.43,85.43,85.43,85.43,60.0,85.43,1
331,2023-01-10 08:00:00,84.68,84.68,84.68,84.68,20.0,84.68,1
332,2023-01-10 09:00:00,84.466,84.497,84.466,84.497,342.0,84.4815,2
